8266,2023-06-06 22:53:07.796973+00,2023-06-06 22:53:07.796974+00,1.14,2023-04-16 05:37:05.857308+00,2
8267,2023-06-06 22:53:07.796978+00,2023-06-06 22:53:07.79698+00,4.37,2023-04-16 05:37:35.507047+00,2
8268,2023-06-06 22:53:07.796984+00,2023-06-06 22:53:07.796986+00,2.16,2023-04-16 05:37:57.620016+00,2
8269,2023-06-06 22:53:07.79699+00,2023-06-06 22:53:07.796991+00,1.02,2023-04-16 05:38:08.842702+00,2
8270,2023-06-06 22:53:07.796996+00,2023-06-06 22:53:07.796997+00,1.37,2023-04-16 05:38:23.908466+00,2
8271,2023-06-06 22:53:07.797008+00,2023-06-06 22:53:07.79701+00,9.57,2023-04-16 05:39:06.889063+00,2
8272,2023-06-06 22:53:07.797015+00,2023-06-06 22:53:07.797016+00,1.62,2023-04-16 05:39:19.087775+00,2
8273,2023-06-06 22:53:07.797021+00,2023-06-06 22:53:07.797022+00,1.44,2023-04-16 05:39:34.985706+00,2
8274,2023-06-06 22:53:07.797026+00,2023-06-06 22:53:07.797028+00,3.29,2023-04-16 05:40:06.039808+00,2
8275,2023-06-06 22:53:07.797032+00,2023-06-06 22:53:07.797038+00,2.69,2023-04-16 05:40:24.104212+00,2
8276,2023-06-06 22:53:07.797045+00,2023-06-06 22:53:07.797046+00,1.39,2023-04-16 05:40:39.699486+00,2
8277,2023-06-06 22:53:07.797051+00,2023-06-06 22:53:07.797052+00,3.99,2023-04-16 05:41:13.737966+00,2
8278,2023-06-06 22:53:07.797057+00,2023-06-06 22:53:07.797058+00,1.36,2023-04-16 05:41:23.445912+00,2
8279,2023-06-06 22:53:07.797063+00,2023-06-06 22:53:07.797064+00,1.48,2023-04-16 05:41:44.292811+00,2
8280,2023-06-06 22:53:07.797069+00,2023-06-06 22:53:07.79707+00,10.19,2023-04-16 05:42:21.238848+00,2
8281,2023-06-06 22:53:07.797074+00,2023-06-06 22:53:07.797076+00,3.50,2023-04-16 05:42:47.271732+00,2
8282,2023-06-06 22:53:07.79708+00,2023-06-06 22:53:07.797081+00,3.07,2023-04-16 05:43:11.730204+00,2
8283,2023-06-06 22:53:07.797086+00,2023-06-06 22:53:07.797087+00,2.41,2023-04-16 05:43:33.486656+00,2
8284,2023-06-06 22:53:07.797092+00,2023-06-06 22:53:07.797093+00,1.04,2023-04-16 05:43:46.616394+00,2
8285,2023-06-06 22:53:07.797104+00,2023-06-06 22:53:07.797105+00,1.69,2023-04-16 05:44:08.585108+00,2
8286,2023-06-06 22:53:07.79711+00,2023-06-06 22:53:07.797111+00,5.69,2023-04-16 05:44:38.646402+00,2
8287,2023-06-06 22:53:07.797116+00,2023-06-06 22:53:07.797117+00,1.57,2023-04-16 05:44:55.797118+00,2
8288,2023-06-06 22:53:07.797121+00,2023-06-06 22:53:07.797123+00,1.25,2023-04-16 05:45:09.02313+00,2
8289,2023-06-06 22:53:07.797127+00,2023-06-06 22:53:07.797129+00,2.06,2023-04-16 05:45:30.556551+00,2
8290,2023-06-06 22:53:07.797133+00,2023-06-06 22:53:07.797134+00,2.76,2023-04-16 05:46:03.047676+00,2
8291,2023-06-06 22:53:07.797139+00,2023-06-06 22:53:07.79714+00,3.71,2023-04-16 05:46:24.666003+00,2
8292,2023-06-06 22:53:07.797145+00,2023-06-06 22:53:07.797146+00,1.42,2023-04-16 05:46:39.919486+00,2
8293,2023-06-06 22:53:07.79715+00,2023-06-06 22:53:07.797152+00,5.09,2023-04-16 05:47:11.086129+00,2
8294,2023-06-06 22:53:07.797156+00,2023-06-06 22:53:07.797158+00,2.11,2023-04-16 05:47:31.721725+00,2
8295,2023-06-06 22:53:07.797162+00,2023-06-06 22:53:07.797163+00,8.05,2023-04-16 05:48:10.781487+00,2
8296,2023-06-06 22:53:07.797168+00,2023-06-06 22:53:07.797169+00,9.59,2023-04-16 05:48:48.765627+00,2
8297,2023-06-06 22:53:07.797173+00,2023-06-06 22:53:07.797174+00,2.48,2023-04-16 05:49:10.688188+00,2
8298,2023-06-06 22:53:07.797179+00,2023-06-06 22:53:07.79718+00,7.21,2023-04-16 05:49:45.867541+00,2
8299,2023-06-06 22:53:07.79719+00,2023-06-06 22:53:07.797192+00,4.53,2023-04-16 05:50:14.73142+00,2
8300,2023-06-06 22:53:07.797197+00,2023-06-06 22:53:07.797199+00,1.11,2023-04-16 05:50:30.803266+00,2
8301,2023-06-06 22:53:07.801523+00,2023-06-06 22:53:07.801527+00,2.44,2023-04-16 05:50:52.728506+00,2
8302,2023-06-06 22:53:07.801535+00,2023-06-06 22:53:07.801537+00,6.62,2023-04-16 05:51:31.435602+00,2
8303,2023-06-06 22:53:07.801542+00,2023-06-06 22:53:07.801543+00,2.88,2023-04-16 05:51:58.034008+00,2
8304,2023-06-06 22:53:07.801548+00,2023-06-06 22:53:07.80155+00,1.01,2023-04-16 05:52:09.147434+00,2
8305,2023-06-06 22:53:07.801554+00,2023-06-06 22:53:07.801556+00,1.95,2023-04-16 05:53:15.424133+00,2
8306,2023-06-06 22:53:07.80156+00,2023-06-06 22:53:07.801562+00,1.08,2023-04-16 05:53:15.424133+00,2
8307,2023-06-06 22:53:07.801566+00,2023-06-06 22:53:07.801568+00,1.28,2023-04-16 05:53:15.424133+00,2
8308,2023-06-06 22:53:07.801572+00,2023-06-06 22:53:07.801574+00,1.69,2023-04-16 06:06:36.401963+00,2
8309,2023-06-06 22:53:07.801588+00,2023-06-06 22:53:07.801589+00,1.50,2023-04-16 06:06:36.401963+00,2
8310,2023-06-06 22:53:07.801594+00,2023-06-06 22:53:07.801596+00,17.80,2023-04-16 06:06:36.401963+00,2
8311,2023-06-06 22:53:07.8016+00,2023-06-06 22:53:07.801601+00,1.08,2023-04-16 06:06:36.401963+00,2
8312,2023-06-06 22:53:07.801612+00,2023-06-06 22:53:07.801614+00,1.12,2023-04-16 06:06:36.401963+00,2
8313,2023-06-06 22:53:07.801624+00,2023-06-06 22:53:07.801625+00,1.57,2023-04-16 06:06:36.401963+00,2
8314,2023-06-06 22:53:07.801631+00,2023-06-06 22:53:07.801632+00,2.06,2023-04-16 06:06:36.401963+00,2
8315,2023-06-06 22:53:07.801637+00,2023-06-06 22:53:07.801638+00,3.61,2023-04-16 06:06:36.401963+00,2
8316,2023-06-06 22:53:07.801642+00,2023-06-06 22:53:07.801644+00,2.56,2023-04-16 06:06:36.401963+00,2
8317,2023-06-06 22:53:07.801648+00,2023-06-06 22:53:07.80165+00,2.15,2023-04-16 06:06:36.401963+00,2
8318,2023-06-06 22:53:07.801654+00,2023-06-06 22:53:07.801656+00,1.66,2023-04-16 06:06:36.401963+00,2
8319,2023-06-06 22:53:07.80166+00,2023-06-06 22:53:07.801662+00,1.38,2023-04-16 06:06:36.401963+00,2
8320,2023-06-06 22:53:07.801666+00,2023-06-06 22:53:07.801667+00,1.05,2023-04-16 06:06:36.401963+00,2
8321,2023-06-06 22:53:07.801672+00,2023-06-06 22:53:07.801673+00,1.55,2023-04-16 06:06:36.401963+00,2
8322,2023-06-06 22:53:07.801678+00,2023-06-06 22:53:07.801679+00,1.04,2023-04-16 06:06:36.401963+00,2
8323,2023-06-06 22:53:07.801683+00,2023-06-06 22:53:07.801685+00,1.46,2023-04-16 06:06:36.401963+00,2
8324,2023-06-06 22:53:07.801689+00,2023-06-06 22:53:07.80169+00,11.95,2023-04-16 06:06:36.401963+00,2
8325,2023-06-06 22:53:07.801695+00,2023-06-06 22:53:07.801696+00,1.33,2023-04-16 06:06:36.401963+00,2
8326,2023-06-06 22:53:07.801701+00,2023-06-06 22:53:07.801707+00,4.95,2023-04-16 06:06:36.401963+00,2
8327,2023-06-06 22:53:07.801713+00,2023-06-06 22:53:07.801719+00,1.83,2023-04-16 06:06:36.401963+00,2
8328,2023-06-06 22:53:07.801726+00,2023-06-06 22:53:07.801727+00,1.15,2023-04-16 06:06:36.401963+00,2
8329,2023-06-06 22:53:07.801732+00,2023-06-06 22:53:07.801733+00,22.95,2023-04-16 06:06:36.401963+00,2
8330,2023-06-06 22:53:07.801737+00,2023-06-06 22:53:07.801739+00,1.02,2023-04-16 06:06:36.401963+00,2
8331,2023-06-06 22:53:07.801743+00,2023-06-06 22:53:07.801744+00,1.18,2023-04-16 06:06:36.401963+00,2
8332,2023-06-06 22:53:07.801749+00,2023-06-06 22:53:07.80175+00,1.19,2023-04-16 06:06:36.401963+00,2
8333,2023-06-06 22:53:07.801755+00,2023-06-06 22:53:07.801756+00,1.16,2023-04-16 06:07:18.503876+00,2
8334,2023-06-06 22:53:07.801761+00,2023-06-06 22:53:07.801762+00,2.59,2023-04-16 06:07:18.503876+00,2
8335,2023-06-06 22:53:07.801767+00,2023-06-06 22:53:07.801768+00,1.15,2023-04-16 06:07:18.503876+00,2
8336,2023-06-06 22:53:07.801773+00,2023-06-06 22:53:07.801774+00,1.92,2023-04-16 06:11:12.815216+00,2
8337,2023-06-06 22:53:07.801779+00,2023-06-06 22:53:07.80178+00,4.99,2023-04-16 06:11:12.815216+00,2
8338,2023-06-06 22:53:07.801785+00,2023-06-06 22:53:07.801786+00,6.97,2023-04-16 06:11:12.815216+00,2
8339,2023-06-06 22:53:07.801791+00,2023-06-06 22:53:07.801792+00,3.86,2023-04-16 06:11:12.815216+00,2
8340,2023-06-06 22:53:07.801797+00,2023-06-06 22:53:07.801798+00,1.09,2023-04-16 06:11:12.815216+00,2
8341,2023-06-06 22:53:07.801802+00,2023-06-06 22:53:07.801808+00,3.71,2023-04-16 06:11:12.815216+00,2
8342,2023-06-06 22:53:07.801815+00,2023-06-06 22:53:07.801816+00,10.37,2023-04-16 06:11:12.815216+00,2
8343,2023-06-06 22:53:07.801821+00,2023-06-06 22:53:07.801822+00,1.15,2023-04-16 06:11:12.815216+00,2
8344,2023-06-06 22:53:07.801826+00,2023-06-06 22:53:07.801828+00,1.71,2023-04-16 06:11:12.815216+00,2
8345,2023-06-06 22:53:07.801832+00,2023-06-06 22:53:07.801834+00,4.13,2023-04-16 06:11:12.815216+00,2
8346,2023-06-06 22:53:07.801838+00,2023-06-06 22:53:07.80184+00,1.65,2023-04-16 06:14:57.198536+00,2
8347,2023-06-06 22:53:07.801844+00,2023-06-06 22:53:07.801845+00,1.21,2023-04-16 06:14:57.198536+00,2
8348,2023-06-06 22:53:07.80185+00,2023-06-06 22:53:07.801851+00,1.31,2023-04-16 06:14:57.198536+00,2
8349,2023-06-06 22:53:07.801855+00,2023-06-06 22:53:07.801857+00,1.68,2023-04-16 06:14:57.198536+00,2
8350,2023-06-06 22:53:07.801861+00,2023-06-06 22:53:07.801862+00,2.45,2023-04-16 06:14:57.198536+00,2
8351,2023-06-06 22:53:07.801867+00,2023-06-06 22:53:07.801868+00,5.63,2023-04-16 06:14:57.198536+00,2
8352,2023-06-06 22:53:07.801872+00,2023-06-06 22:53:07.801874+00,4.88,2023-04-16 06:14:57.198536+00,2
8353,2023-06-06 22:53:07.801878+00,2023-06-06 22:53:07.80188+00,5.31,2023-04-16 06:14:57.198536+00,2
8354,2023-06-06 22:53:07.801884+00,2023-06-06 22:53:07.801885+00,1.09,2023-04-16 06:14:57.198536+00,2
8355,2023-06-06 22:53:07.80189+00,2023-06-06 22:53:07.801891+00,6.04,2023-04-16 06:14:57.198536+00,2
8356,2023-06-06 22:53:07.801901+00,2023-06-06 22:53:07.801903+00,1.55,2023-04-16 06:22:37.628331+00,2
8357,2023-06-06 22:53:07.801908+00,2023-06-06 22:53:07.801909+00,2.00,2023-04-16 06:22:37.628331+00,2
8358,2023-06-06 22:53:07.801913+00,2023-06-06 22:53:07.801915+00,1.03,2023-04-16 06:22:37.628331+00,2
8359,2023-06-06 22:53:07.801919+00,2023-06-06 22:53:07.801921+00,1.02,2023-04-16 06:22:37.628331+00,2
8360,2023-06-06 22:53:07.801925+00,2023-06-06 22:53:07.801927+00,1.16,2023-04-16 06:22:37.628331+00,2
8361,2023-06-06 22:53:07.801931+00,2023-06-06 22:53:07.801932+00,2.90,2023-04-16 06:22:37.628331+00,2
8362,2023-06-06 22:53:07.801937+00,2023-06-06 22:53:07.801938+00,1.01,2023-04-16 06:22:37.628331+00,2
8363,2023-06-06 22:53:07.801943+00,2023-06-06 22:53:07.801944+00,2.76,2023-04-16 06:22:37.628331+00,2
8364,2023-06-06 22:53:07.801949+00,2023-06-06 22:53:07.80195+00,5.13,2023-04-16 06:22:37.628331+00,2
8365,2023-06-06 22:53:07.801955+00,2023-06-06 22:53:07.801956+00,1.21,2023-04-16 06:22:37.628331+00,2
8366,2023-06-06 22:53:07.801961+00,2023-06-06 22:53:07.801962+00,6.92,2023-04-16 06:22:37.628331+00,2
8367,2023-06-06 22:53:07.801967+00,2023-06-06 22:53:07.801968+00,5.10,2023-04-16 06:22:37.628331+00,2
8368,2023-06-06 22:53:07.801972+00,2023-06-06 22:53:07.801974+00,2.49,2023-04-16 06:22:37.628331+00,2
8369,2023-06-06 22:53:07.801978+00,2023-06-06 22:53:07.80198+00,1.05,2023-04-16 06:22:37.628331+00,2
8370,2023-06-06 22:53:07.801991+00,2023-06-06 22:53:07.801993+00,3.46,2023-04-16 06:22:37.628331+00,2
8371,2023-06-06 22:53:07.801997+00,2023-06-06 22:53:07.801999+00,1.02,2023-04-16 06:22:37.628331+00,2
8372,2023-06-06 22:53:07.802003+00,2023-06-06 22:53:07.802005+00,1.00,2023-04-16 06:22:37.628331+00,2
8373,2023-06-06 22:53:07.802009+00,2023-06-06 22:53:07.802011+00,3.30,2023-04-16 06:22:37.628331+00,2
8374,2023-06-06 22:53:07.802015+00,2023-06-06 22:53:07.802016+00,1.43,2023-04-16 06:22:37.628331+00,2
8375,2023-06-06 22:53:07.802021+00,2023-06-06 22:53:07.802022+00,1.68,2023-04-16 06:22:37.628331+00,2
8376,2023-06-06 22:53:07.802027+00,2023-06-06 22:53:07.802029+00,610.05,2023-04-16 06:26:40.112969+00,2
8377,2023-06-06 22:53:07.802033+00,2023-06-06 22:53:07.802039+00,5.24,2023-04-16 06:26:40.112969+00,2
8378,2023-06-06 22:53:07.802046+00,2023-06-06 22:53:07.802048+00,140.18,2023-04-16 06:26:40.112969+00,2
8379,2023-06-06 22:53:07.802052+00,2023-06-06 22:53:07.802054+00,1.00,2023-04-16 06:26:40.112969+00,2
8380,2023-06-06 22:53:07.802058+00,2023-06-06 22:53:07.80206+00,1.44,2023-04-16 06:26:40.112969+00,2
8381,2023-06-06 22:53:07.802064+00,2023-06-06 22:53:07.802066+00,1.73,2023-04-16 06:26:40.112969+00,2
8382,2023-06-06 22:53:07.80207+00,2023-06-06 22:53:07.802071+00,2.56,2023-04-16 06:26:40.112969+00,2
8383,2023-06-06 22:53:07.802076+00,2023-06-06 22:53:07.802077+00,1.76,2023-04-16 06:26:40.112969+00,2
8384,2023-06-06 22:53:07.802087+00,2023-06-06 22:53:07.802088+00,1.63,2023-04-16 06:26:40.112969+00,2
8385,2023-06-06 22:53:07.802094+00,2023-06-06 22:53:07.802095+00,3.88,2023-04-16 06:26:40.112969+00,2
8386,2023-06-06 22:53:07.8021+00,2023-06-06 22:53:07.802101+00,1.81,2023-04-16 06:31:08.094901+00,2
8387,2023-06-06 22:53:07.802105+00,2023-06-06 22:53:07.802107+00,5.01,2023-04-16 06:31:08.094901+00,2
8388,2023-06-06 22:53:07.802111+00,2023-06-06 22:53:07.802113+00,9.50,2023-04-16 06:31:08.094901+00,2
8389,2023-06-06 22:53:07.802117+00,2023-06-06 22:53:07.802119+00,4.20,2023-04-16 06:31:08.094901+00,2
8390,2023-06-06 22:53:07.802123+00,2023-06-06 22:53:07.802125+00,3.13,2023-04-16 06:31:08.094901+00,2
8391,2023-06-06 22:53:07.802129+00,2023-06-06 22:53:07.802131+00,1.08,2023-04-16 06:31:08.094901+00,2
8392,2023-06-06 22:53:07.802135+00,2023-06-06 22:53:07.802136+00,7.85,2023-04-16 06:31:08.094901+00,2
8393,2023-06-06 22:53:07.802141+00,2023-06-06 22:53:07.802142+00,7.26,2023-04-16 06:31:08.094901+00,2
8394,2023-06-06 22:53:07.802147+00,2023-06-06 22:53:07.802148+00,5.97,2023-04-16 06:31:08.094901+00,2
8395,2023-06-06 22:53:07.802153+00,2023-06-06 22:53:07.802154+00,1.00,2023-04-16 06:31:08.094901+00,2
8396,2023-06-06 22:53:07.802158+00,2023-06-06 22:53:07.80216+00,4.97,2023-04-16 06:35:32.944196+00,2
8397,2023-06-06 22:53:07.802164+00,2023-06-06 22:53:07.802165+00,1.10,2023-04-16 06:35:32.944196+00,2
8398,2023-06-06 22:53:07.802175+00,2023-06-06 22:53:07.802177+00,7.15,2023-04-16 06:35:32.944196+00,2
8399,2023-06-06 22:53:07.802182+00,2023-06-06 22:53:07.802183+00,38.95,2023-04-16 06:35:32.944196+00,2
8400,2023-06-06 22:53:07.802188+00,2023-06-06 22:53:07.802189+00,2.97,2023-04-16 06:35:32.944196+00,2
8401,2023-06-06 22:53:07.806378+00,2023-06-06 22:53:07.806383+00,2.48,2023-04-16 06:35:32.944196+00,2
8402,2023-06-06 22:53:07.806393+00,2023-06-06 22:53:07.806394+00,2.42,2023-04-16 06:35:32.944196+00,2
8403,2023-06-06 22:53:07.8064+00,2023-06-06 22:53:07.806402+00,1.87,2023-04-16 06:35:32.944196+00,2
8404,2023-06-06 22:53:07.806407+00,2023-06-06 22:53:07.806409+00,1.30,2023-04-16 06:35:32.944196+00,2
8405,2023-06-06 22:53:07.806413+00,2023-06-06 22:53:07.806415+00,4.61,2023-04-16 06:35:32.944196+00,2
8406,2023-06-06 22:53:07.80642+00,2023-06-06 22:53:07.806421+00,1.68,2023-04-16 06:36:45.464414+00,2
8407,2023-06-06 22:53:07.806426+00,2023-06-06 22:53:07.806427+00,3.52,2023-04-16 06:36:45.464414+00,2
8408,2023-06-06 22:53:07.806432+00,2023-06-06 22:53:07.806433+00,1.30,2023-04-16 06:36:45.464414+00,2
8409,2023-06-06 22:53:07.806438+00,2023-06-06 22:53:07.806439+00,1.10,2023-04-16 06:40:48.193905+00,2
8410,2023-06-06 22:53:07.806444+00,2023-06-06 22:53:07.806446+00,6.56,2023-04-16 06:40:48.193905+00,2
8411,2023-06-06 22:53:07.80645+00,2023-06-06 22:53:07.806452+00,1.00,2023-04-16 06:40:48.193905+00,2
8412,2023-06-06 22:53:07.806456+00,2023-06-06 22:53:07.806463+00,6.61,2023-04-16 06:40:48.193905+00,2
8413,2023-06-06 22:53:07.806469+00,2023-06-06 22:53:07.806471+00,1.00,2023-04-16 06:40:48.193905+00,2
8414,2023-06-06 22:53:07.806475+00,2023-06-06 22:53:07.806476+00,1.13,2023-04-16 06:40:48.193905+00,2
8415,2023-06-06 22:53:07.806481+00,2023-06-06 22:53:07.806482+00,2.95,2023-04-16 06:40:48.193905+00,2
8416,2023-06-06 22:53:07.806486+00,2023-06-06 22:53:07.806488+00,13.18,2023-04-16 06:40:48.193905+00,2
8417,2023-06-06 22:53:07.806492+00,2023-06-06 22:53:07.806494+00,4.23,2023-04-16 06:40:48.193905+00,2
8418,2023-06-06 22:53:07.806498+00,2023-06-06 22:53:07.806499+00,5.84,2023-04-16 06:40:48.193905+00,2
8419,2023-06-06 22:53:07.806504+00,2023-06-06 22:53:07.806505+00,1.72,2023-04-16 06:44:38.462505+00,2
8420,2023-06-06 22:53:07.80651+00,2023-06-06 22:53:07.806511+00,3.54,2023-04-16 06:44:38.462505+00,2
8421,2023-06-06 22:53:07.806516+00,2023-06-06 22:53:07.806517+00,1.81,2023-04-16 06:44:38.462505+00,2
8422,2023-06-06 22:53:07.806521+00,2023-06-06 22:53:07.806523+00,2.31,2023-04-16 06:44:38.462505+00,2
8423,2023-06-06 22:53:07.806527+00,2023-06-06 22:53:07.806528+00,1.39,2023-04-16 06:44:38.462505+00,2
8424,2023-06-06 22:53:07.806533+00,2023-06-06 22:53:07.806534+00,4.50,2023-04-16 06:44:38.462505+00,2
8425,2023-06-06 22:53:07.806539+00,2023-06-06 22:53:07.80654+00,2.03,2023-04-16 06:44:38.462505+00,2
8426,2023-06-06 22:53:07.806545+00,2023-06-06 22:53:07.806551+00,1.46,2023-04-16 06:44:38.462505+00,2
8427,2023-06-06 22:53:07.806557+00,2023-06-06 22:53:07.806559+00,3.18,2023-04-16 06:44:38.462505+00,2
8428,2023-06-06 22:53:07.806563+00,2023-06-06 22:53:07.806572+00,2.89,2023-04-16 06:48:01.991634+00,2
8429,2023-06-06 22:53:07.806578+00,2023-06-06 22:53:07.80658+00,31.39,2023-04-16 06:48:01.991634+00,2
8430,2023-06-06 22:53:07.806584+00,2023-06-06 22:53:07.806586+00,5.46,2023-04-16 06:48:01.991634+00,2
8431,2023-06-06 22:53:07.80659+00,2023-06-06 22:53:07.806592+00,2.51,2023-04-16 06:48:01.991634+00,2
8432,2023-06-06 22:53:07.806596+00,2023-06-06 22:53:07.806598+00,2.77,2023-04-16 06:48:01.991634+00,2
8433,2023-06-06 22:53:07.806602+00,2023-06-06 22:53:07.806611+00,1.24,2023-04-16 06:48:01.991634+00,2
8434,2023-06-06 22:53:07.806616+00,2023-06-06 22:53:07.806617+00,1.09,2023-04-16 06:48:01.991634+00,2
8435,2023-06-06 22:53:07.806622+00,2023-06-06 22:53:07.806623+00,1.27,2023-04-16 06:48:01.991634+00,2
8436,2023-06-06 22:53:07.806628+00,2023-06-06 22:53:07.806629+00,1.39,2023-04-16 06:48:01.991634+00,2
8437,2023-06-06 22:53:07.806634+00,2023-06-06 22:53:07.806635+00,1.67,2023-04-16 06:48:01.991634+00,2
8438,2023-06-06 22:53:07.80664+00,2023-06-06 22:53:07.806641+00,1.10,2023-04-16 06:52:00.270257+00,2
8439,2023-06-06 22:53:07.806646+00,2023-06-06 22:53:07.806647+00,14.35,2023-04-16 06:52:00.270257+00,2
8440,2023-06-06 22:53:07.806652+00,2023-06-06 22:53:07.806653+00,6.70,2023-04-16 06:52:00.270257+00,2
8441,2023-06-06 22:53:07.806664+00,2023-06-06 22:53:07.806666+00,4.93,2023-04-16 06:52:00.270257+00,2
8442,2023-06-06 22:53:07.80667+00,2023-06-06 22:53:07.806671+00,1.21,2023-04-16 06:52:00.270257+00,2
8443,2023-06-06 22:53:07.806676+00,2023-06-06 22:53:07.806677+00,1.64,2023-04-16 06:52:00.270257+00,2
8444,2023-06-06 22:53:07.806682+00,2023-06-06 22:53:07.806683+00,2.66,2023-04-16 06:52:00.270257+00,2
8445,2023-06-06 22:53:07.806688+00,2023-06-06 22:53:07.806689+00,1.02,2023-04-16 06:52:00.270257+00,2
8446,2023-06-06 22:53:07.806693+00,2023-06-06 22:53:07.806695+00,1.54,2023-04-16 06:52:00.270257+00,2
8447,2023-06-06 22:53:07.806699+00,2023-06-06 22:53:07.806701+00,1.07,2023-04-16 06:52:00.270257+00,2
8448,2023-06-06 22:53:07.806705+00,2023-06-06 22:53:07.806707+00,3.79,2023-04-16 07:05:39.969751+00,2
8449,2023-06-06 22:53:07.806711+00,2023-06-06 22:53:07.806713+00,1.56,2023-04-16 07:05:39.969751+00,2
8450,2023-06-06 22:53:07.806717+00,2023-06-06 22:53:07.806718+00,1.73,2023-04-16 07:05:39.969751+00,2
8451,2023-06-06 22:53:07.806723+00,2023-06-06 22:53:07.806724+00,1.04,2023-04-16 07:05:39.969751+00,2
8452,2023-06-06 22:53:07.806729+00,2023-06-06 22:53:07.80673+00,1.23,2023-04-16 07:05:39.969751+00,2
8453,2023-06-06 22:53:07.806734+00,2023-06-06 22:53:07.806736+00,4.50,2023-04-16 07:05:39.969751+00,2
8454,2023-06-06 22:53:07.80674+00,2023-06-06 22:53:07.806742+00,13.60,2023-04-16 07:05:39.969751+00,2
8455,2023-06-06 22:53:07.806755+00,2023-06-06 22:53:07.806757+00,2.20,2023-04-16 07:05:39.969751+00,2
8456,2023-06-06 22:53:07.806761+00,2023-06-06 22:53:07.806763+00,2.72,2023-04-16 07:05:39.969751+00,2
8457,2023-06-06 22:53:07.806767+00,2023-06-06 22:53:07.806768+00,1.47,2023-04-16 07:05:39.969751+00,2
8458,2023-06-06 22:53:07.806773+00,2023-06-06 22:53:07.806774+00,20.08,2023-04-16 07:05:39.969751+00,2
8459,2023-06-06 22:53:07.806779+00,2023-06-06 22:53:07.80678+00,1.09,2023-04-16 07:05:39.969751+00,2
8460,2023-06-06 22:53:07.806784+00,2023-06-06 22:53:07.806786+00,1.15,2023-04-16 07:05:39.969751+00,2
8461,2023-06-06 22:53:07.80679+00,2023-06-06 22:53:07.806792+00,5.48,2023-04-16 07:05:39.969751+00,2
8462,2023-06-06 22:53:07.806796+00,2023-06-06 22:53:07.806798+00,4.32,2023-04-16 07:05:39.969751+00,2
8463,2023-06-06 22:53:07.806802+00,2023-06-06 22:53:07.806803+00,1.46,2023-04-16 07:05:39.969751+00,2
8464,2023-06-06 22:53:07.806808+00,2023-06-06 22:53:07.806809+00,1.38,2023-04-16 07:05:39.969751+00,2
8465,2023-06-06 22:53:07.806813+00,2023-06-06 22:53:07.806815+00,5.89,2023-04-16 07:05:39.969751+00,2
8466,2023-06-06 22:53:07.806819+00,2023-06-06 22:53:07.806821+00,1.10,2023-04-16 07:05:39.969751+00,2
8467,2023-06-06 22:53:07.806825+00,2023-06-06 22:53:07.806827+00,2.86,2023-04-16 07:05:39.969751+00,2
8468,2023-06-06 22:53:07.806831+00,2023-06-06 22:53:07.806832+00,1.45,2023-04-16 07:05:39.969751+00,2
8469,2023-06-06 22:53:07.806842+00,2023-06-06 22:53:07.806844+00,1.93,2023-04-16 07:05:39.969751+00,2
8470,2023-06-06 22:53:07.80685+00,2023-06-06 22:53:07.806851+00,3.51,2023-04-16 07:05:39.969751+00,2
8471,2023-06-06 22:53:07.806855+00,2023-06-06 22:53:07.806857+00,1.55,2023-04-16 07:05:39.969751+00,2
8472,2023-06-06 22:53:07.806862+00,2023-06-06 22:53:07.806863+00,7.97,2023-04-16 07:05:39.969751+00,2
8473,2023-06-06 22:53:07.806868+00,2023-06-06 22:53:07.806869+00,1.00,2023-04-16 07:09:07.59667+00,2
8474,2023-06-06 22:53:07.806874+00,2023-06-06 22:53:07.806875+00,3.77,2023-04-16 07:09:07.59667+00,2
8475,2023-06-06 22:53:07.806879+00,2023-06-06 22:53:07.806881+00,1.02,2023-04-16 07:09:07.59667+00,2
8476,2023-06-06 22:53:07.806885+00,2023-06-06 22:53:07.806887+00,3.61,2023-04-16 07:09:07.59667+00,2
8477,2023-06-06 22:53:07.806891+00,2023-06-06 22:53:07.806892+00,1.18,2023-04-16 07:09:07.59667+00,2
8478,2023-06-06 22:53:07.806897+00,2023-06-06 22:53:07.806899+00,1.58,2023-04-16 07:09:07.59667+00,2
8479,2023-06-06 22:53:07.806903+00,2023-06-06 22:53:07.806909+00,5.89,2023-04-16 07:09:07.59667+00,2
8480,2023-06-06 22:53:07.806915+00,2023-06-06 22:53:07.806917+00,2.35,2023-04-16 07:09:07.59667+00,2
8481,2023-06-06 22:53:07.806921+00,2023-06-06 22:53:07.806923+00,1.99,2023-04-16 07:09:07.59667+00,2
8482,2023-06-06 22:53:07.806927+00,2023-06-06 22:53:07.806928+00,1.97,2023-04-16 07:09:07.59667+00,2
8483,2023-06-06 22:53:07.806941+00,2023-06-06 22:53:07.806943+00,1.14,2023-04-16 07:12:23.155432+00,2
8484,2023-06-06 22:53:07.806948+00,2023-06-06 22:53:07.806949+00,1.04,2023-04-16 07:12:23.155432+00,2
8485,2023-06-06 22:53:07.806954+00,2023-06-06 22:53:07.806955+00,1.29,2023-04-16 07:12:23.155432+00,2
8486,2023-06-06 22:53:07.80696+00,2023-06-06 22:53:07.806961+00,2.19,2023-04-16 07:12:23.155432+00,2
8487,2023-06-06 22:53:07.806966+00,2023-06-06 22:53:07.806967+00,1.26,2023-04-16 07:12:23.155432+00,2
